season;round;fp1_besttime;fp2_besttime;fp3_besttime;q1_besttime;q2_besttime;q3_besttime;startposition;fp1_mean_airtemp;fp1_mean_tracktemp;fp1_mean_humidity;fp2_mean_airtemp;fp2_mean_tracktemp;fp2_mean_humidity;fp3_mean_airtemp;fp3_mean_tracktemp;fp3_mean_humidity;qualifying_mean_airtemp;qualifying_mean_tracktemp;qualifying_mean_humidity;gp_name_Australian Grand Prix;gp_name_Austrian Grand Prix;gp_name_Azerbaijan Grand Prix;gp_name_Bahrain Grand Prix;gp_name_Belgian Grand Prix;gp_name_Brazilian Grand Prix;gp_name_British Grand Prix;gp_name_Canadian Grand Prix;gp_name_Chinese Grand Prix;gp_name_Dutch Grand Prix;gp_name_Emilia Romagna Grand Prix;gp_name_French Grand Prix;gp_name_German Grand Prix;gp_name_Hungarian Grand Prix;gp_name_Italian Grand Prix;gp_name_Japanese Grand Prix;gp_name_Las Vegas Grand Prix;gp_name_Mexican Grand Prix;gp_name_Mexico City Grand Prix;gp_name_Miami Grand Prix;gp_name_Monaco Grand Prix;gp_name_Portuguese Grand Prix;gp_name_Qatar Grand Prix;gp_name_Russian Grand Prix;gp_name_Sakhir Grand Prix;gp_name_Saudi Arabian Grand Prix;gp_name_Singapore Grand Prix;gp_name_Spanish Grand Prix;gp_name_Turkish Grand Prix;gp_name_Tuscan Grand Prix;gp_name_United States Grand Prix;driver_name_Antonio Giovinazzi;driver_name_Arvid Lindblad;driver_name_Brendon Hartley;driver_name_Carlos Sainz;driver_name_Charles Leclerc;driver_name_Daniel Ricciardo;driver_name_Daniil Kvyat;driver_name_Esteban Ocon;driver_name_Fernando Alonso;driver_name_Franco Colapinto;driver_name_Gabriel Bortoleto;driver_name_George Russell;driver_name_Guanyu Zhou;driver_name_Isack Hadjar;driver_name_Jack Aitken;driver_name_Jack Doohan;driver_name_Kevin Magnussen;driver_name_Kimi Antonelli;driver_name_Kimi Räikkönen;driver_name_Lance Stroll;driver_name_Lando Norris;driver_name_Lewis Hamilton;driver_name_Liam Lawson;driver_name_Logan Sargeant;driver_name_Marcus Ericsson;driver_name_Max Verstappen;driver_name_Mick Schumacher;driver_name_Nicholas Latifi;driver_name_Nico Hulkenberg;driver_name_Nikita Mazepin;driver_name_Nyck De Vries;driver_name_Oliver Bearman;driver_name_Oscar Piastri;driver_name_Pierre Gasly;driver_name_Pietro Fittipaldi;driver_name_Robert Kubica;driver_name_Romain Grosjean;driver_name_Sebastian Vettel;driver_name_Sergey Sirotkin;driver_name_Sergio Perez;driver_name_Stoffel Vandoorne;driver_name_Valtteri Bottas;driver_name_Yuki Tsunoda;team_name_Aston Martin;team_name_Audi;team_name_Cadillac;team_name_Ferrari;team_name_Haas;team_name_McLaren;team_name_Mercedes;team_name_Racing Bulls;team_name_Red Bull Racing;team_name_Williams;qualified_for_q2_True;qualified_for_q3_True;fp1_has_rain_True;fp2_has_rain_True;fp3_has_rain_True;qualifying_has_rain_True
2018;6;73.502;72.642;72.356;72.434;72.002;71.441;5;21.703;34.628;61.681;22.677;38.054;68.113;24.7;41.891;58.984;26.609;47.454;49.475;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False
2018;6;74.0;73.382;72.94;73.028;72.188;72.061;6;21.703;34.628;61.681;22.677;38.054;68.113;24.7;41.891;58.984;26.609;47.454;49.475;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False
2018;6;74.637;73.115;73.279;72.657;72.269;72.11;7;21.703;34.628;61.681;22.677;38.054;68.113;24.7;41.891;58.984;26.609;47.454;49.475;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False
2018;6;73.456;73.2;72.85;72.95;72.286;72.13;8;21.703;34.628;61.681;22.677;38.054;68.113;24.7;41.891;58.984;26.609;47.454;49.475;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False
2018;6;73.717;73.37;73.025;72.848;72.194;72.154;9;21.703;34.628;61.681;22.677;38.054;68.113;24.7;41.891;58.984;26.609;47.454;49.475;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False
2018;6;74.24;73.41;72.761;72.941;72.313;72.221;10;21.703;34.628;61.681;22.677;38.054;68.113;24.7;41.891;58.984;26.609;47.454;49.475;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False
2018;6;74.134;73.047;73.112;73.065;72.411;999.0;11;21.703;34.628;61.681;22.677;38.054;68.113;24.7;41.891;58.984;26.609;47.454;49.475;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False
2018;6;74.291;73.077;72.874;72.463;72.44;999.0;12;21.703;34.628;61.681;22.677;38.054;68.113;24.7;41.891;58.984;26.609;47.454;49.475;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False
2018;6;73.962;73.547;72.854;72.706;72.521;999.0;13;21.703;34.628;61.681;22.677;38.054;68.113;24.7;41.891;58.984;26.609;47.454;49.475;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False
2018;6;74.521;73.575;73.644;72.829;72.714;999.0;14;21.703;34.628;61.681;22.677;38.054;68.113;24.7;41.891;58.984;26.609;47.454;49.475;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False
2018;6;73.943;73.763;73.881;72.93;72.728;999.0;15;21.703;34.628;61.681;22.677;38.054;68.113;24.7;41.891;58.984;26.609;47.454;49.475;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False
2018;6;74.034;73.222;72.752;73.179;999.0;999.0;16;21.703;34.628;61.681;22.677;38.054;68.113;24.7;41.891;58.984;26.609;47.454;49.475;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
2018;6;75.206;74.173;74.221;73.265;999.0;999.0;17;21.703;34.628;61.681;22.677;38.054;68.113;24.7;41.891;58.984;26.609;47.454;49.475;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
2018;6;74.782;74.011;73.595;73.323;999.0;999.0;18;21.703;34.628;61.681;22.677;38.054;68.113;24.7;41.891;58.984;26.609;47.454;49.475;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
2018;6;78.801;73.572;74.192;73.393;999.0;999.0;19;21.703;34.628;61.681;22.677;38.054;68.113;24.7;41.891;58.984;26.609;47.454;49.475;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False
2018;6;72.28;72.035;71.787;74.393;999.0;999.0;20;21.703;34.628;61.681;22.677;38.054;68.113;24.7;41.891;58.984;26.609;47.454;49.475;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
2018;7;73.574;72.985;71.648;71.71;71.524;70.764;1;19.505;33.835;31.891;22.4;41.932;29.541;21.082;36.02;33.506;23.179;43.435;20.298;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;False
2018;7;73.617;73.061;72.255;71.95;71.514;70.857;2;19.505;33.835;31.891;22.4;41.932;29.541;21.082;36.02;33.506;23.179;43.435;20.298;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False
2018;7;73.302;72.198;71.599;72.008;71.472;70.937;3;19.505;33.835;31.891;22.4;41.932;29.541;21.082;36.02;33.506;23.179;43.435;20.298;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;False
2018;7;73.39;72.777;71.706;71.835;71.74;70.996;4;19.505;33.835;31.891;22.4;41.932;29.541;21.082;36.02;33.506;23.179;43.435;20.298;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False
2018;7;73.727;72.328;71.65;71.725;71.62;71.095;5;19.505;33.835;31.891;22.4;41.932;29.541;21.082;36.02;33.506;23.179;43.435;20.298;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;False
2018;7;73.518;72.603;72.153;72.459;71.434;71.116;6;19.505;33.835;31.891;22.4;41.932;29.541;21.082;36.02;33.506;23.179;43.435;20.298;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;False
2018;7;74.602;73.967;72.946;72.795;71.916;71.973;7;19.505;33.835;31.891;22.4;41.932;29.541;21.082;36.02;33.506;23.179;43.435;20.298;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False
2018;7;75.071;73.747;73.064;72.577;72.141;72.084;8;19.505;33.835;31.891;22.4;41.932;29.541;21.082;36.02;33.506;23.179;43.435;20.298;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False
2018;7;74.116;74.433;73.331;72.689;72.097;72.168;9;19.505;33.835;31.891;22.4;41.932;29.541;21.082;36.02;33.506;23.179;43.435;20.298;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False
2018;7;74.602;73.754;72.903;72.702;72.395;72.671;10;19.505;33.835;31.891;22.4;41.932;29.541;21.082;36.02;33.506;23.179;43.435;20.298;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False
2018;7;75.579;73.956;73.488;72.68;72.606;999.0;11;19.505;33.835;31.891;22.4;41.932;29.541;21.082;36.02;33.506;23.179;43.435;20.298;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False
2018;7;75.756;73.889;73.076;72.587;72.635;999.0;12;19.505;33.835;31.891;22.4;41.932;29.541;21.082;36.02;33.506;23.179;43.435;20.298;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False
2018;7;75.439;73.884;73.452;72.945;72.661;999.0;13;19.505;33.835;31.891;22.4;41.932;29.541;21.082;36.02;33.506;23.179;43.435;20.298;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False
2018;7;73.9;73.866;73.225;72.979;72.856;999.0;14;19.505;33.835;31.891;22.4;41.932;29.541;21.082;36.02;33.506;23.179;43.435;20.298;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False
2018;7;74.311;74.167;73.034;72.998;72.865;999.0;15;19.505;33.835;31.891;22.4;41.932;29.541;21.082;36.02;33.506;23.179;43.435;20.298;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False
2018;7;75.004;74.486;73.334;73.047;999.0;999.0;16;19.505;33.835;31.891;22.4;41.932;29.541;21.082;36.02;33.506;23.179;43.435;20.298;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
2018;7;76.259;74.703;73.968;73.59;999.0;999.0;17;19.505;33.835;31.891;22.4;41.932;29.541;21.082;36.02;33.506;23.179;43.435;20.298;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
2018;7;75.768;74.782;73.818;73.643;999.0;999.0;18;19.505;33.835;31.891;22.4;41.932;29.541;21.082;36.02;33.506;23.179;43.435;20.298;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
2018;7;75.386;74.108;73.925;74.593;999.0;999.0;19;19.505;33.835;31.891;22.4;41.932;29.541;21.082;36.02;33.506;23.179;43.435;20.298;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
2018;7;75.119;73.62;73.014;75.593;999.0;999.0;20;19.505;33.835;31.891;22.4;41.932;29.541;21.082;36.02;33.506;23.179;43.435;20.298;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False
2018;8;92.231;92.539;100.743;91.271;90.645;90.029;1;26.029;47.215;35.594;28.154;49.34;35.888;21.741;29.75;77.497;23.081;31.096;62.94;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;True;True
2018;8;92.371;94.156;93.666;91.776;91.227;90.147;2;26.029;47.215;35.594;28.154;49.34;35.888;21.741;29.75;77.497;23.081;31.096;62.94;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;True;True
2018;8;93.172;93.689;96.756;91.82;90.751;90.4;3;26.029;47.215;35.594;28.154;49.34;35.888;21.741;29.75;77.497;23.081;31.096;62.94;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;True;False;False;True;True
2018;8;93.331;93.271;101.83186666666667;91.531;90.818;90.705;4;26.029;47.215;35.594;28.154;49.34;35.888;21.741;29.75;77.497;23.081;31.096;62.94;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;False;False;True;True
2018;8;92.527;93.243;99.738;91.91;91.538;90.895;5;26.029;47.215;35.594;28.154;49.34;35.888;21.741;29.75;77.497;23.081;31.096;62.94;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;False;False;True;True
2018;8;93.003;93.426;109.711;91.567;90.772;91.057;6;26.029;47.215;35.594;28.154;49.34;35.888;21.741;29.75;77.497;23.081;31.096;62.94;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;True;False;False;True;True
2018;8;94.258;95.086;94.953;92.394;92.016;92.126;7;26.029;47.215;35.594;28.154;49.34;35.888;21.741;29.75;77.497;23.081;31.096;62.94;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;True
2018;8;94.513;95.583;95.012;92.538;92.055;92.635;8;26.029;47.215;35.594;28.154;49.34;35.888;21.741;29.75;77.497;23.081;31.096;62.94;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;True;True
2018;8;94.108;94.457;101.83186666666667;92.169;91.51;92.93;9;26.029;47.215;35.594;28.154;49.34;35.888;21.741;29.75;77.497;23.081;31.096;62.94;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;True;False;False;True;True
2018;8;93.318;93.699;101.83186666666667;92.083;91.472;999.0;10;26.029;47.215;35.594;28.154;49.34;35.888;21.741;29.75;77.497;23.081;31.096;62.94;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;True
2018;8;94.484;95.705;100.087;92.786;92.075;999.0;11;26.029;47.215;35.594;28.154;49.34;35.888;21.741;29.75;77.497;23.081;31.096;62.94;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True
2018;8;94.993;95.067;101.83186666666667;92.949;92.115;999.0;12;26.029;47.215;35.594;28.154;49.34;35.888;21.741;29.75;77.497;23.081;31.096;62.94;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True
